Price,Adj Close,Close,High,Low,Open,Volume
2020-07-17 00:00:00+00:00,93.86286163330078,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800
2020-07-20 00:00:00+00:00,95.8409194946289,98.35749816894531,98.5,96.0625,96.4175033569336,90318000
2020-07-21 00:00:00+00:00,94.51815795898438,97.0,99.25,96.74250030517578,99.17250061035156,103433200
2020-07-22 00:00:00+00:00,94.78367614746094,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600
2020-07-23 00:00:00+00:00,90.469482421875,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400
2020-07-24 00:00:00+00:00,90.24535369873047,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800
2020-07-27 00:00:00+00:00,92.38419342041016,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000
2020-07-28 00:00:00+00:00,90.86654663085938,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600
2020-07-29 00:00:00+00:00,92.60832214355469,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200
2020-07-30 00:00:00+00:00,93.72887420654297,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000
2020-07-31 00:00:00+00:00,103.54122924804688,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800
2020-08-03 00:00:00+00:00,106.15023040771484,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200
2020-08-04 00:00:00+00:00,106.85911560058594,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600
2020-08-05 00:00:00+00:00,107.24642181396484,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800
2020-08-06 00:00:00+00:00,110.98817443847656,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800
2020-08-07 00:00:00+00:00,108.46479797363281,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600
2020-08-10 00:00:00+00:00,110.04129791259766,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600
2020-08-11 00:00:00+00:00,106.7686996459961,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400
2020-08-12 00:00:00+00:00,110.31707000732422,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000
2020-08-13 00:00:00+00:00,112.26941680908203,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000
2020-08-14 00:00:00+00:00,112.16934967041016,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200
2020-08-17 00:00:00+00:00,111.87652587890625,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600
2020-08-18 00:00:00+00:00,112.8087387084961,115.5625,116.0,114.00749969482422,114.35250091552734,105633600
2020-08-19 00:00:00+00:00,112.95027923583984,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000
2020-08-20 00:00:00+00:00,115.45659637451172,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200
2020-08-21 00:00:00+00:00,121.4063720703125,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800
2020-08-24 00:00:00+00:00,122.85843658447266,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600
2020-08-25 00:00:00+00:00,121.85053253173828,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600
2020-08-26 00:00:00+00:00,123.50757598876953,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400
2020-08-27 00:00:00+00:00,122.03111267089844,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400
2020-08-28 00:00:00+00:00,121.83345794677734,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000
2020-08-31 00:00:00+00:00,125.96509552001953,129.0399932861328,131.0,126.0,127.58000183105469,225702700
2020-09-01 00:00:00+00:00,130.98260498046875,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100
2020-09-02 00:00:00+00:00,128.26882934570312,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000
2020-09-03 00:00:00+00:00,117.99954223632812,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600
2020-09-04 00:00:00+00:00,118.07762145996094,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200
2020-09-08 00:00:00+00:00,110.13159942626953,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600
2020-09-09 00:00:00+00:00,114.52436065673828,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500
2020-09-10 00:00:00+00:00,110.7856216430664,113.48999786376953,120.5,112.5,120.36000061035156,182274400
2020-09-11 00:00:00+00:00,109.33113098144531,112.0,115.2300033569336,110.0,114.56999969482422,180860300
2020-09-14 00:00:00+00:00,112.611083984375,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100
2020-09-15 00:00:00+00:00,112.78678131103516,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000
2020-09-16 00:00:00+00:00,109.45804595947266,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000
2020-09-17 00:00:00+00:00,107.71067810058594,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000
2020-09-18 00:00:00+00:00,104.29408264160156,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900
2020-09-21 00:00:00+00:00,107.4568862915039,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800
2020-09-22 00:00:00+00:00,109.14566040039062,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400
2020-09-23 00:00:00+00:00,104.5674057006836,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700
2020-09-24 00:00:00+00:00,105.6412124633789,108.22000122070312,110.25,105.0,105.16999816894531,167743300
2020-09-25 00:00:00+00:00,109.60445404052734,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400
2020-09-28 00:00:00+00:00,112.22061157226562,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400
2020-09-29 00:00:00+00:00,111.37132263183594,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200
2020-09-30 00:00:00+00:00,113.05033874511719,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200
2020-10-01 00:00:00+00:00,114.00698852539062,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400
2020-10-02 00:00:00+00:00,110.32685089111328,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000
2020-10-05 00:00:00+00:00,113.7238998413086,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800
2020-10-06 00:00:00+00:00,110.46348571777344,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200
2020-10-07 00:00:00+00:00,112.3377456665039,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000
2020-10-08 00:00:00+00:00,112.23037719726562,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200
2020-10-09 00:00:00+00:00,114.18270874023438,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900
2020-10-12 00:00:00+00:00,121.43565368652344,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800
2020-10-13 00:00:00+00:00,118.21428680419922,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500
2020-10-14 00:00:00+00:00,118.3021469116211,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000
2020-10-15 00:00:00+00:00,117.83358764648438,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200
2020-10-16 00:00:00+00:00,116.18384552001953,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800
2020-10-19 00:00:00+00:00,113.21630859375,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300
2020-10-20 00:00:00+00:00,114.70983123779297,117.51000213623047,118.9800033569336,115.62999725341797,116.19999694824219,124423700
2020-10-21 00:00:00+00:00,114.08509063720703,116.87000274658203,118.70999908447266,116.44999694824219,116.66999816894531,89946000
2020-10-22 00:00:00+00:00,112.99178314208984,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000
2020-10-23 00:00:00+00:00,112.29869079589844,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600
2020-10-26 00:00:00+00:00,112.30846405029297,115.05000305175781,116.55000305175781,112.87999725341797,114.01000213623047,111850700
2020-10-27 00:00:00+00:00,113.82151794433594,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800
2020-10-28 00:00:00+00:00,108.5501937866211,111.19999694824219,115.43000030517578,111.0999984741211,115.05000305175781,143937800
2020-10-29 00:00:00+00:00,112.57201385498047,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200
2020-10-30 00:00:00+00:00,106.2659683227539,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600
2020-11-02 00:00:00+00:00,106.17808532714844,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900
2020-11-03 00:00:00+00:00,107.8083267211914,110.44000244140625,111.48999786376953,108.7300033569336,109.66000366210938,107624400
2020-11-04 00:00:00+00:00,112.2108383178711,114.94999694824219,115.58999633789062,112.3499984741211,114.13999938964844,138235500
2020-11-05 00:00:00+00:00,116.19361114501953,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100
2020-11-06 00:00:00+00:00,116.06160736083984,118.69000244140625,119.19999694824219,116.12999725341797,118.31999969482422,114457900
2020-11-09 00:00:00+00:00,113.74409484863281,116.31999969482422,121.98999786376953,116.05000305175781,120.5,154515300
2020-11-10 00:00:00+00:00,113.40182495117188,115.97000122070312,117.58999633789062,114.12999725341797,115.55000305175781,138023400
2020-11-11 00:00:00+00:00,116.8438949584961,119.48999786376953,119.62999725341797,116.44000244140625,117.19000244140625,112295000
2020-11-12 00:00:00+00:00,116.57008361816406,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658203,103162300
2020-11-13 00:00:00+00:00,116.61898040771484,119.26000213623047,119.66999816894531,117.87000274658203,119.44000244140625,81581900
2020-11-16 00:00:00+00:00,117.63594818115234,120.30000305175781,120.98999786376953,118.1500015258789,118.91999816894531,91183000
2020-11-17 00:00:00+00:00,116.7461166381836,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000
2020-11-18 00:00:00+00:00,115.41621398925781,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100
2020-11-19 00:00:00+00:00,116.01272583007812,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000
2020-11-20 00:00:00+00:00,114.74150848388672,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300
2020-11-23 00:00:00+00:00,111.32879638671875,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300
2020-11-24 00:00:00+00:00,112.61954498291016,115.16999816894531,115.8499984741211,112.58999633789062,113.91000366210938,113874200
2020-11-25 00:00:00+00:00,113.46051025390625,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200
2020-11-27 00:00:00+00:00,114.00811004638672,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300
2020-11-30 00:00:00+00:00,116.41365051269531,119.05000305175781,120.97000122070312,116.80999755859375,116.97000122070312,169410200
2020-12-01 00:00:00+00:00,120.00234985351562,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200
2020-12-02 00:00:00+00:00,120.35440063476562,123.08000183105469,123.37000274658203,120.88999938964844,122.0199966430664,89004200
2020-12-03 00:00:00+00:00,120.21749114990234,122.94000244140625,123.77999877929688,122.20999908447266,123.5199966430664,78967600
